用户id,用户,评论日期,评论内容
7615898376,洋芋土豆_,Wed Jan 25 12:58:27 +0800 2023,真的好看[泪][泪][泪]
7355884515,炙心clearlove13,Wed Jan 25 11:37:08 +0800 2023,至于那些说没看懂看睡着的人，我建议你们去看那些紧张刺激的动作片，别来看这些，你们不适合
1889440167,2021开始暴富,Wed Jan 25 11:10:56 +0800 2023,昨晚看到两点多~跟队友全程都没有想睡的感觉~好看！队友平时看电影是很容易睡着的
1796846357,麻麻说网名要够长,Wed Jan 25 10:59:02 +0800 2023,不喜欢科幻片的可以选择不看，多的是喜欢看的，我觉得挺好看的，睡觉可以回家睡，为什么要浪费那几十块明知道自己不喜欢科幻片还要去电影院看，然后轻飘飘一句不好看睡着了，就抹杀演员的努力，我觉得全员演技在线，那不比现在大部分面瘫“明星”强多了
2901467911,起名困难户cytheria,Wed Jan 25 09:26:56 +0800 2023,好看
6722099653,悟道QAQ,Wed Jan 25 02:49:39 +0800 2023,只希望在保持水准的前提下尽快推出流浪地球3，我真的一刻也等不下去了
5672295507,微辣不加麻多放葱和蒜谢谢,Wed Jan 25 02:37:16 +0800 2023,太太太好看了！！！看的时候无数个卧槽
7705770627,头铁的年轻女子,Wed Jan 25 02:25:07 +0800 2023,我有些不太理解的地方，灾难还没到临，提前折腾，牺牲了无数当下的人，为了一个可能实现不了有无数变数的计划，值得吗
6014921080,雨后Rainbow录,Wed Jan 25 02:11:06 +0800 2023,新年看了这部电影，比我预期的还要好，中国的大国担当和民主精神真的很打动人，尤其是当时打开地下城时说的那句：我们只是在通知你们。世界的老大哥形象真的太触动我了
7483172135,义勇军图图,Wed Jan 25 01:50:27 +0800 2023,完全同意！
5304708146,zoeHamm,Wed Jan 25 00:59:08 +0800 2023,电影超级棒[泪]
5062764476,未然尘风,Wed Jan 25 00:29:27 +0800 2023,差点睡着
1791781577,呛呛李JiangJiang,Wed Jan 25 00:29:02 +0800 2023,场景技术牛逼
5124535595,卿卿迷月,Tue Jan 24 23:53:41 +0800 2023,刚刚看了，全程无尿点
7516501179,建号看offer找焦虑的弟弟,Tue Jan 24 23:34:19 +0800 2023,太好看了！！！[赞][赞][赞]
2003875211,7788882266jane,Tue Jan 24 23:33:18 +0800 2023,第二部更牛逼，真的值得一看！
2506338725,好好高兴不喜欢高数,Tue Jan 24 21:53:17 +0800 2023,2讲的什么鬼东西
3305880124,ForuJA,Tue Jan 24 20:53:33 +0800 2023,你好我的互联网嘴替
5803780630,Ybllforever,Tue Jan 24 20:03:24 +0800 2023,就是说没看过1可以看2吗？可以带小学生去看吗？[允悲][doge]
1421750584,卜口飞,Tue Jan 24 19:55:36 +0800 2023,1. 看的过瘾！2. 感动时就喝可乐压泪点，结果喝了两杯，电影又没尿点，硬是憋到最后，差点儿炸了，真是第一次[哈哈]
1111674167,a封口机,Tue Jan 24 19:37:54 +0800 2023,期待三:太阳氪闪
7497361328,罗建军0837,Tue Jan 24 19:35:40 +0800 2023,中国科幻片的天花板，不输好莱坞大片。
6934622109,皮特比特,Tue Jan 24 19:14:58 +0800 2023,我觉得说不好看的 要么没看 要么没看懂。好几处非常感人 同时也有好几处很震撼。流浪地球2 看完就一个字 牛！
1887317650,3和0都是8的一半3088横竖都是你,Tue Jan 24 18:02:33 +0800 2023,下午去看了流浪地球2，很好看[爱你]
6798240997,长空jky,Tue Jan 24 17:21:18 +0800 2023,才买了票，明天去看，有没有人告诉我到底是不是烂片啊[泪][泪]，怕浪费钱[悲伤]
1778284901,一个小小俗人,Tue Jan 24 16:18:04 +0800 2023,不错的！[哈哈]
2719909683,回流--出山泉水,Tue Jan 24 15:31:33 +0800 2023,流浪地球拍的太好了，属于必看！
1415966574,寓凡,Tue Jan 24 14:01:52 +0800 2023,中国力量的展现，军事科技能力也要秀秀肌肉
6851938746,伊伊可人-,Tue Jan 24 13:50:18 +0800 2023,没看过1  2能接上吗
6626424413,遇见更美好的自己66,Tue Jan 24 10:28:45 +0800 2023,据说被《满江红偷票了》，不查查吗
7530245626,南瓜它不甜鸭,Tue Jan 24 09:50:04 +0800 2023,没看流浪1可以直接看2嘛？[羞嗒嗒]
1761919772,桃之夭夭0530,Tue Jan 24 09:46:52 +0800 2023,看到很多流量的粉丝再控评诋毁流浪地球2，就～很气愤！
7676800058,莫名其闹的人,Tue Jan 24 09:46:37 +0800 2023,[心]
2449858435,陌然浅笑_别情,Tue Jan 24 09:42:33 +0800 2023,中国人拯救世界是大家团结一致共同拯救。   国外拯救世界是个人主义个人救。  中国 中国。
1681132297,我是贪睡的小喵喵,Tue Jan 24 09:01:37 +0800 2023,好莱坞特效可以搞，但是格局跟不上。他们所谓的格局还是塞两个黑种人黄种人进去，其他的太狭隘。比如，《星际穿越》里面女主角为了见男友而骗了所有人，这个是认真的么[允悲]
5484441509,杏仁与板栗,Tue Jan 24 08:54:06 +0800 2023,豆瓣8.3分啊，说明还是不错的
5557995162,流白ik,Tue Jan 24 08:41:56 +0800 2023,真的很好看，小破球冲冲冲[泪][泪]
2029352064,田院_无忧,Tue Jan 24 08:27:37 +0800 2023,小破球值得[威武]
5526609621,冰飘絮50729,Tue Jan 24 08:26:55 +0800 2023,没看懂[允悲]
1669185450,冰焱飞狐Cypress,Tue Jan 24 07:10:29 +0800 2023,流浪地球2的剧本还得提升
5458885030,GalaxyMusic1,Tue Jan 24 05:19:50 +0800 2023,垃圾电影
5888106382,球球猫哟,Tue Jan 24 03:39:25 +0800 2023,我反正觉得巨好看！！！！！！！！[泪][泪][泪][泪]刚刷完 马上去三刷流浪地球1
3947607115,oO龙小白Oo,Tue Jan 24 03:20:54 +0800 2023,想看流浪地球三，准备去二刷了，喜欢大刘，佩服郭帆导演能拍出中国的科幻片，能展现出大刘小说中那爆棚的想象力，更体现出了大刘想表达的精神，真的太喜欢了，精神世界的一次洗礼。
1854086783,雪清小沫Shirleen,Tue Jan 24 02:48:49 +0800 2023,[good][good][good]说出了大家的心声
6616630504,迷路的逍遥贼,Tue Jan 24 01:52:19 +0800 2023,华哥，京哥，发现这两的电影我从来不欠票！从来不让我失望[嘻嘻][嘻嘻][嘻嘻]
7783177343,小宇宙爆发中by,Tue Jan 24 01:50:31 +0800 2023,真的很好看
6074144336,卷心菜冰淇淋,Tue Jan 24 01:41:24 +0800 2023,这电影票�钱该被流浪地球挣[泪]
2375828915,Losties丶,Tue Jan 24 01:38:37 +0800 2023,小破球值得啊[泪][泪][泪][泪]给我冲！！！
5135818242,小太阳会有阳光,Tue Jan 24 01:37:38 +0800 2023,一般般
5565901013,你在吃饭我在吃饭我们都在吃饭,Tue Jan 24 01:34:11 +0800 2023,超级无敌爆炸好看！
2739850653,会飞的胖达,Tue Jan 24 01:33:13 +0800 2023,比阿凡提好看
7779571848,hh快乐不能半途而废,Tue Jan 24 01:30:32 +0800 2023,第二部真的绝了
2714284562,有一个apple圈,Tue Jan 24 01:25:36 +0800 2023,比1好看，看1睡着了，看2全程兴奋
6483840631,李里白,Tue Jan 24 01:22:26 +0800 2023,为啥说刘培强和韩朵朵感情戏很多啊，和朋友们去看反馈都不错，而且他们的感情戏很酷，开头真是难得的快乐时光了，后面为了老婆的心愿开着战斗机带她回老家真的巨酷。而且时间长也是埋了很多线进去。
3814902768,Faye呀嘛嘛,Tue Jan 24 01:13:28 +0800 2023,牛逼！
2794770565,#NAME?,Tue Jan 24 00:59:00 +0800 2023,它的主旋律表达也是令人舒适的，并非打鸡血的民族主义，仍和第一部一样，是来自朴素的民族自豪感和自我认同，本质上仍是在输出人类命运共同体的普世价值。这段写的太好了。
1286678093,损样儿,Tue Jan 24 00:43:14 +0800 2023,一听三个小时，再好也不能去电影院看了 以后躺沙发的时候看吧[允悲]
2379341197,美姬林夕子wealove,Tue Jan 24 00:39:22 +0800 2023,我超想看1之后的故事
5527693733,Wuli珊33,Tue Jan 24 00:33:41 +0800 2023,你们都看懂了？[允悲][允悲]
2902549242,名字很洋气得很,Mon Jan 30 17:27:58 +0800 2023,这会正在看，好无聊难看，剧情拖拉
2902549242,名字很洋气得很,Mon Jan 30 17:27:30 +0800 2023,难看
6524028324,Quicommenceauhasard,Mon Jan 30 16:52:24 +0800 2023,就是看特技的 个人不喜欢
5645677436,是番茄怪o,Mon Jan 30 12:48:40 +0800 2023,昨天刚看完，太空电梯那儿有很强的视觉冲突，故事线也较完整，立意深格局大，我觉得数字生命还挺有趣的，不知道第三部能不能展开讲讲
5589378140,粉了半个娱乐圈,Fri Jan 27 17:42:46 +0800 2023,真的特别赞，刚看完
1098376814,小蔓-Stella,Fri Jan 27 17:25:19 +0800 2023,我居然看睡着了，第一部很震撼，这个2给我看睡着了，是我的问题吗[允悲]？
5766787564,Devan1223,Fri Jan 27 15:31:11 +0800 2023,小破球就没有破过 说破是因为喜欢地球
5234759211,长山白雪,Fri Jan 27 15:17:37 +0800 2023,超级好看
5848116427,三千鹤羽落,Fri Jan 27 14:54:09 +0800 2023,真的好看，感觉比第一部进步了很多，就觉得，这真的是我们做出来的电影吗？和闺蜜一起看的，出来我们都夸，真的很厉害
5281624669,晚上吃什么A,Fri Jan 27 13:03:05 +0800 2023,什么时候出 4
5633211851,一个追求自由的灵魂,Fri Jan 27 09:45:43 +0800 2023,昨天刚刚二刷，电影很好，三条线很清晰，特效视觉效果可以说震撼，细节很多。电影里灾难面前的责任担当、团结、合作、选择都很有感触
5922896601,绿萝摇摇,Fri Jan 27 09:34:40 +0800 2023,春节档NO1，中国科幻太牛了！
6508273313,茶之本,Fri Jan 27 09:04:21 +0800 2023,看了流浪地球就不想看其他电影了[赞]
6696293978,521随风飘散,Fri Jan 27 08:39:27 +0800 2023,第一部吴京撞木星，第二部前传，第三部平行时空穿越利用数字模拟，把第一部的撞木星变成数字意向的假设人物，也就是刘德华死了活在数字里。那吴京就是数字里的没了，撞木星了，真实的自己在休眠舱。所有影像都是数字意识。用更高于地球的文明化解危机。让未来的地球没有太阳危机。
5301024763,不用换就这个了,Fri Jan 27 08:30:32 +0800 2023,上海堡垒虽迟但肯定会到[doge]
1745082212,妈妈那边有个叔叔好奇怪,Fri Jan 27 01:04:30 +0800 2023,上海堡垒:放心吧这门我在里面顶着呢
2791784245,番茄炒了个蛋丶,Fri Jan 27 00:31:41 +0800 2023,真的有种一哈看懂了一哈懵了的感觉[摊手]3个小时靠坚持看完
7744274853,煎炸蒸煮红烧大神,Fri Jan 27 00:27:15 +0800 2023,这部让我觉得好的其中一个地方，确实是民族主义这块处理得非常恰当，同意你的观点
2241509352,夏倩倩ying,Fri Jan 27 00:13:47 +0800 2023,真的难看
3916154080,范胤禛,Thu Jan 26 23:48:02 +0800 2023,说实话，不如第一部
5747537727,风正帆悬进行时,Thu Jan 26 19:13:34 +0800 2023,煎熬。粗暴煽情让人尴尬至极，故事讲得冗长稀碎。
7394963915,姬帝585,Thu Jan 26 18:57:04 +0800 2023,nb
2780817007,我家的明珠大人,Thu Jan 26 18:50:11 +0800 2023,真的很好看，看的时候就想着让这部电影也想让外国人也看看
2292307121,良人未之,Thu Jan 26 18:40:34 +0800 2023,流浪地球2真的牛逼[打call]
5693371872,扬帆欣情,Thu Jan 26 17:46:18 +0800 2023,真的一定要去影院看，更有震撼感
5459832285,宇宁圈外大表姐,Thu Jan 26 17:10:26 +0800 2023,下午刚刚全家一起看的，真的好棒，有热血，有热泪，有未来。
1767144543,东喜西福,Thu Jan 26 17:04:29 +0800 2023,希望不要出上海堡垒2！[哈哈][哈哈][哈哈][哈哈][哈哈]
1915820153,哼_一个能打的都没有,Thu Jan 26 17:03:19 +0800 2023,不好看
6112275747,白衣飘飘0,Thu Jan 26 15:02:38 +0800 2023,去看了，真的很不错，中国人的故事带有中国式的浪漫和情怀，这是中国自己的科幻片，真的很骄傲！
1889799871,黎涓的窝,Thu Jan 26 15:01:22 +0800 2023,一个50岁女性喜欢流浪地球2
7577964738,朱莉娜大宝贝,Thu Jan 26 14:52:55 +0800 2023,什么时候播出，什么时候上映？
1570564680,股市救星丘吉尔,Thu Jan 26 14:17:47 +0800 2023,非常棒非常有诚意的一部硬科幻电影，说不好看的巨大多数是为了黑而黑不，去电影院看大家评价都非常高啊。极少数可能没看懂，毕竟科幻烧脑，并不适合每个人。
6129886099,是L悦悦呀,Thu Jan 26 14:13:40 +0800 2023,看哭了
1889799871,黎涓的窝,Thu Jan 26 13:36:41 +0800 2023,喜欢流浪地球2，不容反驳
3981930956,深情只为e,Thu Jan 26 13:02:26 +0800 2023,破50�����
3195701923,Mr_木青,Thu Jan 26 12:32:33 +0800 2023,评价很中肯
1843385404,丧心病狂丶孙悟空,Thu Jan 26 12:10:24 +0800 2023,这回可能要被满江红给把门关上了
3871612907,美丽善良无敌可爱百利甜,Thu Jan 26 09:47:14 +0800 2023,球2真的好看！安利安利[good]
7513123095,野孩子7uili,Thu Jan 26 04:01:21 +0800 2023,看到一半中途离场，[苦涩]我觉得没流浪1好看！！
2658078643,看得见不如看不见,Thu Jan 26 01:22:25 +0800 2023,这个世界奇怪到接受不了差评
1749000220,Yevatta,Thu Jan 26 01:16:15 +0800 2023,感觉可以有底气的说一句《沙丘》是个小垃圾[doge][doge][doge]希望《沙丘2》能打我脸
5124286854,干饭艺术家EA,Thu Jan 26 01:10:06 +0800 2023,太牛了太牛了 很难想象中国电影会去探讨数字人类和实体人类这个话题，感谢流浪地球[good]
2153351027,盈莲歌,Thu Jan 26 00:12:45 +0800 2023,真的很喜欢，全程无尿点，节奏紧凑，逻辑合理，也很感人，还有笑点，精彩人物群像，特效好，就是综合各个方面都没有短板，厉害�
7432925765,佛铃ll,Wed Jan 25 23:17:42 +0800 2023,真的很好看！
5815629833,Cc橙成成,Wed Jan 25 23:17:14 +0800 2023,身边座位都在看手机
7512814118,Only-Growl,Wed Jan 25 22:27:57 +0800 2023,大片就应该在电影院看[赢牛奶]
5487436687,水木鲸鲸,Wed Jan 25 22:06:46 +0800 2023,真的好看！
1830980684,Anita瑩儿,Wed Jan 25 21:59:23 +0800 2023,太牛了 好看好看 不过瘾 想赶快出3
1886779331,螺蛳粉快乐水,Wed Jan 25 21:29:27 +0800 2023,比第一部好看！超喜欢的
1945946171,安慕希男孩子,Wed Jan 25 20:49:54 +0800 2023,完全看不懂，为什么有吴京的都会有迷彩[笑cry]看得我一脸懵逼 http://t.cn/A69jsJm6
3160189562,艾妹儿1994,Wed Jan 25 20:11:33 +0800 2023,强烈推荐
1880699812,johnpatlabor,Wed Jan 25 18:38:10 +0800 2023,好看，初六二刷
5155072769,林小盏zz,Wed Jan 25 18:22:32 +0800 2023,冲冲冲！！！小破球
2481078747,可可狮子猫,Wed Jan 25 17:25:20 +0800 2023,三体看不太懂，这个没尿点阿 ，以前灭霸那部有睡着//@清风时代的千寻路:影院音响开的超级大，姐妹睡眠质量挺好//@ruir徐:说实话我没开进去 三小时长 我睡了两大 中途醒来看了一会 又睡着了
2010089325,天之骄子呃,Wed Jan 25 16:43:00 +0800 2023,确实不错，进步显而易见，中国电影在崛起[赞]
5513509032,火火火火火火火火哈,Wed Jan 25 14:12:29 +0800 2023,流浪地球太值得了！太多细节了 真有被戳到[跪了]
5307203301,啊啊啊啊嚏,Wed Jan 25 14:12:05 +0800 2023,关键我看不懂啊
6011777705,东鸭鹅鹅鹅,Wed Jan 25 13:36:30 +0800 2023,喜欢人类命运共同体的概念[苦涩]
6209181854,magicolme,Wed Jan 25 13:35:44 +0800 2023,波澜不京的说一句，吴京同志不演差片 [赞]
7615898376,洋芋土豆_,Wed Jan 25 12:58:27 +0800 2023,真的好看[泪][泪][泪]
7355884515,炙心clearlove13,Wed Jan 25 11:37:08 +0800 2023,至于那些说没看懂看睡着的人，我建议你们去看那些紧张刺激的动作片，别来看这些，你们不适合
1889440167,2021开始暴富,Wed Jan 25 11:10:56 +0800 2023,昨晚看到两点多~跟队友全程都没有想睡的感觉~好看！队友平时看电影是很容易睡着的
1796846357,麻麻说网名要够长,Wed Jan 25 10:59:02 +0800 2023,不喜欢科幻片的可以选择不看，多的是喜欢看的，我觉得挺好看的，睡觉可以回家睡，为什么要浪费那几十块明知道自己不喜欢科幻片还要去电影院看，然后轻飘飘一句不好看睡着了，就抹杀演员的努力，我觉得全员演技在线，那不比现在大部分面瘫“明星”强多了
